"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","bright_ti4","bright_ti5"
"8075756",46.77116,34.31946,NA,0.36,0.57,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.52,"D",352.74,305.03
"8075757",46.77181,34.32087,NA,0.36,0.57,2023-08-05,937,1,NA,"high","2.0NRT",NA,14.21,"D",367,303.37
"8075758",46.77054,34.31649,NA,0.36,0.57,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.07,"D",333.26,301.45
"8075759",47.6804,37.48429,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,17.1,"D",347.61,307.65
"8075760",48.03841,38.95111,NA,0.42,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.01,"D",338.86,303.37
"8075761",47.62447,36.94639,NA,0.52,0.5,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,2.9,"D",330.46,299.82
"8075762",47.1254,35.02137,NA,0.33,0.55,2023-08-05,937,1,NA,"high","2.0NRT",NA,5.57,"D",367,304.92
"8075763",47.12651,35.02539,NA,0.33,0.55,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.57,"D",339.46,301.64
"8075764",46.67916,33.46851,NA,0.39,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.71,"D",338.86,299.78
"8075765",47.14708,35.05989,NA,0.32,0.55,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.37,"D",334.63,302.92
"8075766",47.45673,35.91037,NA,0.58,0.52,2023-08-05,937,1,NA,"low","2.0NRT",NA,6.63,"D",331.26,302.02
"8075767",47.32133,35.39319,NA,0.62,0.54,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.67,"D",337.89,302.52
"8075768",47.35034,35.42078,NA,0.62,0.54,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.84,"D",333.01,301.88
"8075769",47.34825,35.41311,NA,0.62,0.54,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.84,"D",337.52,302.78
"8075770",47.12336,34.54396,NA,0.34,0.56,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.81,"D",346.7,301.76
"8075771",47.12217,34.53974,NA,0.34,0.56,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.35,"D",345.04,302.78
"8075772",48.43849,39.67636,NA,0.38,0.43,2023-08-05,937,1,NA,"low","2.0NRT",NA,15.97,"D",333.67,304.76
"8075773",48.4374,39.67147,NA,0.38,0.43,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,15.97,"D",344.65,312.79
"8075774",47.50896,35.87239,NA,0.58,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,9,"D",340.14,300.63
"8075775",47.05503,34.18274,NA,0.36,0.57,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.14,"D",333.64,301.03
"8075776",47.06364,34.19286,NA,0.36,0.57,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.89,"D",348.94,302.61
"8075777",47.05867,34.17537,NA,0.36,0.57,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.24,"D",336.2,301.24
"8075778",47.06728,34.18549,NA,0.36,0.57,2023-08-05,937,1,NA,"high","2.0NRT",NA,8.29,"D",367,303.68
"8075779",47.52246,35.80519,NA,0.59,0.53,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.26,"D",336.28,301.5
"8075780",47.22144,34.69445,NA,0.34,0.56,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.08,"D",334.09,302.9
"8075781",47.22028,34.69031,NA,0.34,0.56,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.08,"D",344.94,304.51
"8075782",47.21914,34.68617,NA,0.34,0.56,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.07,"D",334.2,304.79
"8075783",46.83437,33.31753,NA,0.4,0.6,2023-08-05,937,1,NA,"high","2.0NRT",NA,8.73,"D",367,303.25
"8075784",46.83723,33.3273,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.86,"D",337.07,301.32
"8075785",46.83579,33.32238,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.86,"D",351.14,302.92
"8075786",46.8423,33.32412,NA,0.4,0.6,2023-08-05,937,1,NA,"high","2.0NRT",NA,8.2,"D",367,303.2
"8075787",46.84087,33.31923,NA,0.4,0.6,2023-08-05,937,1,NA,"high","2.0NRT",NA,8.2,"D",367,305.79
"8075788",46.83944,33.31434,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.61,"D",344.01,304.45
"8075789",46.83807,33.30965,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.61,"D",341.87,302.96
"8075790",47.52254,35.80626,NA,0.59,0.53,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,8.67,"D",334,301.77
"8075791",46.83691,33.32035,NA,0.4,0.6,2023-08-05,937,1,NA,"high","2.0NRT",NA,7.54,"D",367,304.38
"8075792",46.83837,33.32523,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,7.48,"D",345.34,302.74
"8075793",46.83546,33.3155,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,7.54,"D",350.01,303.22
"8075794",47.2686,34.78827,NA,0.33,0.55,2023-08-05,937,1,NA,"high","2.0NRT",NA,15.25,"D",367,301.48
"8075795",46.84344,33.32205,NA,0.4,0.6,2023-08-05,937,1,NA,"high","2.0NRT",NA,7.48,"D",367,302.12
"8075796",46.84198,33.31717,NA,0.4,0.6,2023-08-05,937,1,NA,"high","2.0NRT",NA,7.54,"D",367,303.93
"8075797",47.26745,34.78419,NA,0.33,0.55,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,18.06,"D",348.56,303.8
"8075798",46.84055,33.31238,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,7.54,"D",341.26,302.94
"8075799",46.83915,33.3077,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.85,"D",341.07,303.04
"8075800",47.17095,34.42367,NA,0.35,0.56,2023-08-05,937,1,NA,"low","2.0NRT",NA,2.1,"D",331.35,304.4
"8075801",47.19022,34.4318,NA,0.34,0.56,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.93,"D",349.14,300.98
"8075802",46.7747,33.01199,NA,0.41,0.61,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.73,"D",338.04,303.14
"8075803",46.77323,33.0071,NA,0.41,0.61,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.73,"D",343.1,301.99
"8075804",47.91476,37.09338,NA,0.5,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.22,"D",331.78,300.3
"8075805",46.78785,33.01499,NA,0.41,0.61,2023-08-05,937,1,NA,"low","2.0NRT",NA,6.69,"D",331.93,303.42
"8075806",46.79522,32.99877,NA,0.41,0.61,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.46,"D",335.04,300.65
"8075807",47.30331,34.73405,NA,0.33,0.55,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.83,"D",332.42,300.58
"8075808",47.30101,34.72579,NA,0.33,0.55,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,17.69,"D",330.84,300.01
"8075809",47.29985,34.72166,NA,0.33,0.55,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,17.69,"D",331.17,304.25
"8075810",47.32852,34.8047,NA,0.33,0.55,2023-08-05,937,1,NA,"high","2.0NRT",NA,11.97,"D",367,302.6
"8075811",47.30577,34.72297,NA,0.33,0.55,2023-08-05,937,1,NA,"high","2.0NRT",NA,17.69,"D",367,300.64
"8075812",47.30462,34.71886,NA,0.33,0.55,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,17.69,"D",335.98,310.18
"8075813",46.72878,32.71684,NA,0.42,0.61,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.15,"D",337.37,302.07
"8075814",46.73552,32.71861,NA,0.42,0.61,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.51,"D",333.8,302.27
"8075815",46.92443,33.31128,NA,0.39,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.14,"D",344.44,305.18
"8075816",46.9295,33.30813,NA,0.39,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,2.63,"D",334.51,303.89
"8075817",46.72889,32.53141,NA,0.43,0.62,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.23,"D",343.72,301.76
"8075818",47.7095,35.98216,NA,0.57,0.52,2023-08-05,937,1,NA,"low","2.0NRT",NA,4.78,"D",332.97,303.06
"8075820",47.71033,35.98158,NA,0.57,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.01,"D",336.77,304.95
"8075821",47.7148,35.97898,NA,0.57,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.09,"D",342.06,306.66
"8075822",46.72581,32.53115,NA,0.43,0.62,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.42,"D",334.31,301.35
"8075823",46.71014,32.45987,NA,0.44,0.62,2023-08-05,937,1,NA,"low","2.0NRT",NA,1.91,"D",330.78,301.13
"8075824",47.11348,33.76421,NA,0.37,0.58,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.67,"D",344.11,303.05
"8075825",47.11846,33.76123,NA,0.37,0.58,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.55,"D",345.11,300.13
"8075826",47.04036,33.39361,NA,0.39,0.59,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.36,"D",339.62,305.5
"8075827",46.93912,33.05178,NA,0.4,0.6,2023-08-05,937,1,NA,"low","2.0NRT",NA,4.43,"D",331.7,304.36
"8075828",46.93618,33.04192,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.05,"D",347,304.51
"8075829",46.94422,33.04849,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.46,"D",343.81,305.2
"8075830",47.74318,35.87163,NA,0.58,0.52,2023-08-05,937,1,NA,"low","2.0NRT",NA,4.55,"D",330.95,301.14
"8075831",48.07425,36.93704,NA,0.51,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,7.95,"D",348.52,302.39
"8075832",46.80437,32.36666,NA,0.44,0.62,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.28,"D",352.57,304.55
"8075833",48.07096,36.8283,NA,0.51,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,11.57,"D",336.17,305.58
"8075834",47.1683,33.49482,NA,0.38,0.59,2023-08-05,937,1,NA,"high","2.0NRT",NA,8.28,"D",367,303.18
"8075835",48.12682,37.01008,NA,0.5,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.91,"D",348.09,303.15
"8075836",48.15812,36.99964,NA,0.5,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,11.83,"D",343.55,304.85
"8075837",48.14795,36.93976,NA,0.5,0.49,2023-08-05,937,1,NA,"low","2.0NRT",NA,6.34,"D",333.53,305.57
"8075838",48.13826,36.9012,NA,0.51,0.49,2023-08-05,937,1,NA,"low","2.0NRT",NA,3.58,"D",330.64,304.71
"8075839",48.15219,36.93727,NA,0.5,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.34,"D",339.11,304.63
"8075840",48.74809,39.39427,NA,0.39,0.44,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,9.67,"D",355.53,312.77
"8075841",46.68099,31.61682,NA,0.48,0.64,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.03,"D",340.38,304.54
"8075842",47.88385,35.77364,NA,0.58,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,13.22,"D",337.73,302.46
"8075843",47.88194,35.76634,NA,0.58,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,13.22,"D",342.96,303.42
"8075846",47.88383,35.77158,NA,0.58,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,14.87,"D",342.75,302.38
"8075847",47.88188,35.76432,NA,0.58,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,12.36,"D",339.54,301.47
"8075848",46.67859,31.6134,NA,0.47,0.64,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.89,"D",343.65,304.81
"8075849",46.89485,32.2009,NA,0.44,0.62,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.95,"D",354.26,302.06
"8075850",46.90177,32.20278,NA,0.44,0.62,2023-08-05,937,1,NA,"low","2.0NRT",NA,4.95,"D",330.47,301.48
"8075851",46.90013,32.19746,NA,0.44,0.62,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.95,"D",352.24,303.14
"8075852",47.95029,35.8073,NA,0.57,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,13.56,"D",339.93,301.98
"8075853",47.94842,35.80021,NA,0.57,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,13.56,"D",355.23,307.39
"8075854",47.34148,33.57102,NA,0.37,0.58,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.12,"D",337.84,300.7
"8075855",46.79127,31.74335,NA,0.47,0.64,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.73,"D",338.4,304.35
"8075856",46.78953,31.73776,NA,0.47,0.64,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.21,"D",343.44,303.72
"8075857",48.05704,36.03883,NA,0.55,0.51,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,18.52,"D",346.64,303.09
"8075858",48.05517,36.04072,NA,0.55,0.51,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,9.01,"D",341.51,301.49
"8075859",48.05959,36.03814,NA,0.55,0.51,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,9.01,"D",335.92,303.67
"8075860",48.05773,36.03114,NA,0.55,0.51,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,9.22,"D",334.72,300.87
"8075863",48.37165,37.05667,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,15.03,"D",355.14,306.82
"8075864",48.36952,37.029,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.43,"D",344.76,305.49
"8075865",48.38163,37.05818,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.23,"D",343.39,304.27
"8075866",48.38006,37.05189,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.23,"D",343.12,306.33
"8075867",48.30065,36.62069,NA,0.51,0.5,2023-08-05,937,1,NA,"low","2.0NRT",NA,3.4,"D",331.3,304.57
"8075868",48.29899,36.61412,NA,0.52,0.5,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.4,"D",335.83,302.36
"8075869",48.30783,36.51059,NA,0.52,0.5,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.21,"D",341.3,303.19
"8075870",48.31212,36.50806,NA,0.52,0.5,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,7.85,"D",347.63,304.24
"8075871",48.31643,36.50555,NA,0.52,0.5,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,7.85,"D",336.91,300.81
"8075872",48.39561,36.79545,NA,0.5,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.62,"D",342.1,307.14
"8075873",47.61752,33.78571,NA,0.36,0.57,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,2.04,"D",333.16,299.55
"8075874",48.07253,35.28637,NA,0.6,0.53,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,62.68,"D",348.43,308.97
"8075875",48.43962,36.62232,NA,0.51,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.9,"D",337.44,303.29
"8075876",48.07199,35.28805,NA,0.6,0.53,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,68.79,"D",351.82,308.35
"8075877",48.2856,35.98612,NA,0.55,0.51,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,15.33,"D",345.34,302.92
"8075879",48.55126,36.88176,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,12.28,"D",350.85,303.59
"8075880",48.54967,36.87546,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.94,"D",336.32,306.14
"8075881",48.55547,36.87932,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,12.28,"D",354.27,306.95
"8075882",48.55387,36.87299,NA,0.49,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.94,"D",341.63,303.8
"8075883",46.95824,31.22297,NA,0.48,0.65,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.26,"D",336.31,299.09
"8075884",46.95639,31.21716,NA,0.48,0.65,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,8.46,"D",352.7,300.5
"8075886",46.97208,31.09959,NA,0.49,0.65,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.37,"D",337.15,300.64
"8075887",46.97755,31.09587,NA,0.49,0.65,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.85,"D",339.13,302.26
"8075888",49.04036,38.64956,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,122.65,"D",342.17,303.66
"8075889",49.03913,38.64422,NA,0.41,0.45,2023-08-05,937,1,NA,"low","2.0NRT",NA,58.27,"D",343.96,315.11
"8075890",49.04303,38.64211,NA,0.41,0.45,2023-08-05,937,1,NA,"low","2.0NRT",NA,58.27,"D",318.43,324.11
"8075891",49.03934,38.64786,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,57,"D",350.45,308.21
"8075892",49.03809,38.64252,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,57,"D",340.41,309.67
"8075893",49.04323,38.64575,NA,0.41,0.45,2023-08-05,937,1,NA,"high","2.0NRT",NA,57,"D",367,335.21
"8075894",49.04198,38.64043,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,57,"D",331.63,306.35
"8075895",49.04976,38.63617,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,8.9,"D",349.28,303.49
"8075896",49.04852,38.63085,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,11.31,"D",343.88,307.51
"8075897",49.04727,38.62553,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,11.31,"D",351.31,310.73
"8075898",49.0524,38.6287,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.45,"D",346.33,306.28
"8075899",49.05116,38.62339,NA,0.41,0.45,2023-08-05,937,1,NA,"low","2.0NRT",NA,3.45,"D",330.52,305.21
"8075900",46.97488,31.09626,NA,0.49,0.65,2023-08-05,937,1,NA,"high","2.0NRT",NA,10.85,"D",367,302.78
"8075901",48.78325,37.31762,NA,0.47,0.48,2023-08-05,937,1,NA,"low","2.0NRT",NA,3.83,"D",330.85,303.8
"8075902",48.78178,37.31165,NA,0.47,0.48,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,8.23,"D",333.17,303
"8075903",48.78738,37.31531,NA,0.47,0.48,2023-08-05,937,1,NA,"low","2.0NRT",NA,3.83,"D",332.07,305.01
"8075904",47.09975,31.30063,NA,0.47,0.64,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.22,"D",345.74,301.46
"8075905",48.79149,37.31295,NA,0.47,0.48,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.33,"D",337.72,306.19
"8075909",48.79627,37.02383,NA,0.48,0.48,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.02,"D",331.07,303.36
"8075910",48.79472,37.01765,NA,0.48,0.48,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.83,"D",342.33,303.5
"8075911",48.80043,37.02143,NA,0.48,0.48,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.02,"D",343,303.28
"8075912",48.79888,37.01523,NA,0.48,0.48,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.83,"D",339.6,304.41
"8075913",48.44285,35.55797,NA,0.57,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.11,"D",330.87,297.91
"8075914",48.44097,35.55091,NA,0.57,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.11,"D",348.02,302.1
"8075915",47.73824,33.04581,NA,0.38,0.59,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,7.53,"D",352.22,303.6
"8075916",48.86266,36.87154,NA,0.48,0.48,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.63,"D",333.76,300.73
"8075917",47.79902,32.95943,NA,0.38,0.59,2023-08-05,937,1,NA,"high","2.0NRT",NA,15.83,"D",367,304.97
"8075919",47.48462,31.86435,NA,0.44,0.62,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.41,"D",335.88,300.13
"8075920",47.48821,31.85552,NA,0.44,0.62,2023-08-05,937,1,NA,"high","2.0NRT",NA,17.99,"D",367,302.42
"8075923",47.48986,31.86083,NA,0.44,0.62,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,12.43,"D",351.03,300.72
"8075924",49.43083,39.06422,NA,0.38,0.43,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,9.43,"D",340.79,304.66
"8075925",49.42969,39.05919,NA,0.38,0.43,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,10.62,"D",335.29,309.68
"8075926",48.58285,35.49772,NA,0.56,0.52,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.85,"D",341.74,303.47
"8075928",47.43161,31.42623,NA,0.46,0.63,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.16,"D",332.75,298.3
"8075929",47.43227,31.42549,NA,0.46,0.63,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.41,"D",332.41,298.82
"8075930",49.01481,37.00271,NA,0.47,0.48,2023-08-05,937,1,NA,"low","2.0NRT",NA,6.15,"D",330.3,302.17
"8075938",49.64484,38.30226,NA,0.41,0.45,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,3.22,"D",335.12,305.78
"8075939",49.6449,38.30464,NA,0.4,0.45,2023-08-05,937,1,NA,"low","2.0NRT",NA,3.07,"D",331.3,304.29
"8075940",48.59794,33.99682,NA,0.33,0.55,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.56,"D",334.12,301.68
"8075947",48.73251,33.53438,NA,0.34,0.56,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,2.68,"D",334.16,300.66
"8075949",49.69084,36.73551,NA,0.47,0.47,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,6.38,"D",339.62,298.9
"8075950",48.58459,32.51915,NA,0.38,0.59,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.25,"D",333.15,300.39
"8075951",48.58196,32.51793,NA,0.38,0.59,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.31,"D",341.43,300.83
"8075954",48.6205,31.81331,NA,0.4,0.6,2023-08-05,937,1,NA,"high","2.0NRT",NA,9.97,"D",367,301.11
"8075955",48.61898,31.80833,NA,0.4,0.6,2023-08-05,937,1,NA,"high","2.0NRT",NA,9.97,"D",367,302.03
"8075956",48.62202,31.81828,NA,0.4,0.6,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.97,"D",329.35,296.94
"8075957",48.49094,31.37398,NA,0.42,0.61,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.56,"D",342.18,298.38
"8075958",49.29335,34.07655,NA,0.62,0.54,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,4.86,"D",328.89,300.66
"8075964",49.99938,35.79812,NA,0.5,0.49,2023-08-05,937,1,NA,"nominal","2.0NRT",NA,5.63,"D",327.99,295.23
"8076075",46.40965,34.16501,NA,0.62,0.54,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,5.81,"D",338.44,307.46
"8076076",46.41503,34.17266,NA,0.62,0.54,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,11.19,"D",338.73,308.35
"8076077",46.41462,34.16449,NA,0.62,0.54,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,5.81,"D",342,308.14
"8076079",46.44825,34.2352,NA,0.62,0.54,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,9.39,"D",342.94,308.14
"8076080",46.44784,34.22696,NA,0.62,0.54,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,6.08,"D",337.61,305.96
"8076081",46.43281,33.66769,NA,0.59,0.53,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,7.5,"D",343.88,307.16
"8076082",46.43238,33.65997,NA,0.59,0.53,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,7.5,"D",342.17,307.75
"8076083",46.43194,33.65226,NA,0.59,0.52,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,3.53,"D",336.21,306.91
"8076084",46.64134,39.15078,NA,0.54,0.68,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,4.41,"D",330.22,298.9
"8076085",46.49453,34.25537,NA,0.63,0.54,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,7.1,"D",342.99,307.72
"8076086",46.65393,39.15075,NA,0.54,0.68,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,5.68,"D",331.68,300
"8076087",46.66023,39.15081,NA,0.54,0.68,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,5.73,"D",333.18,301.1
"8076089",46.65076,39.15165,NA,0.54,0.68,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,7.84,"D",332.63,300.74
"8076090",46.44769,32.34505,NA,0.51,0.49,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,51.91,"D",351.15,310.29
"8076093",46.61271,34.4023,NA,0.32,0.54,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,4.21,"D",344.93,306.24
"8076094",46.61249,34.39808,NA,0.32,0.54,2023-08-05,1117,1,NA,"low","2.0NRT",NA,0.95,"D",330.29,304.89
"8076095",46.7613,38.90118,NA,0.53,0.67,2023-08-05,1117,1,NA,"low","2.0NRT",NA,6.17,"D",331.23,302.34
"8076096",46.61776,34.40179,NA,0.32,0.54,2023-08-05,1117,1,NA,"low","2.0NRT",NA,3.14,"D",335.78,307.87
"8076097",46.69321,35.4432,NA,0.36,0.57,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,1.94,"D",338.94,306.86
"8076098",46.62379,33.95642,NA,0.61,0.53,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,6.71,"D",348.68,305.33
"8076099",46.62872,33.9559,NA,0.61,0.53,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,6.71,"D",337.01,305.12
"8076100",46.62827,33.94788,NA,0.61,0.53,2023-08-05,1117,1,NA,"low","2.0NRT",NA,6.71,"D",333.45,306.09
"8076101",46.76532,38.89958,NA,0.53,0.67,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,6.51,"D",341.44,302.48
"8076102",46.62493,33.95613,NA,0.61,0.53,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,8.53,"D",349.64,306.17
"8076103",46.62451,33.94809,NA,0.61,0.53,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,3.96,"D",331.4,303.71
"8076104",46.69694,35.44411,NA,0.36,0.57,2023-08-05,1117,1,NA,"nominal","2.0NRT",NA,1.89,"D",340.51,307
